#EXPORTTYPE:DATA SINGLE
#FILE:00592013__Al2O3_900_5_N2_20_air_20.ngb-ds1
#FTYPE:ANSI
#IDENTITY:005920
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#PROJECT:
#DATE/TIME:21.07.2025 08:33
#CORR. FILE:005919_bline_Al2O3_900_5_N2_20_air_20.ngb-bs1
#TEMPCAL:TCALZERO.TCX
#SENSITIVITY:SENSZERO.EXX
#LABORATORY: 11
#OPERATOR:
#REMARK:
#SAMPLE:1
#SAMPLE MASS /mg:9.99
#MATERIAL:
#REFERENCE:
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:DSC/TG pan Al2O3
#SAMPLE CRUCIBLE MASS /mg:0
#REFERENCE CRUCIBLE MASS /mg:0
#DSC RANGE /V:5000
#TG RANGE /mg:5000
#TAU-R:---
#CORR. CODE:020
#EXO:+1
#RANGE:35C/00:00/35C/5,0(K/min)/920C/
#SEGMENT:S1-2/2
#SEG. 1:35C/00:15/35C
#SEG. 2:35C/5,0(K/min)/920C

##Temp./C;Time/min;DSC/(uV/mg);Sensit./(uV/mW);Segment
172.19972;45.0;0.0;1.0;2
173.48406;45.25;0.0;1.0;2
174.77172;45.5;0.0;1.0;2
176.05543;45.75;0.0;1.0;2
177.33935;46.0;0.0;1.0;2
178.6242;46.25;0.0;1.0;2
179.90738;46.5;0.0;1.0;2
181.18829;46.75;0.0;1.0;2
182.47006;47.0;0.0;1.0;2
183.75097;47.25;0.0;1.0;2
185.03425;47.5;0.0;1.0;2
186.31782;47.75;0.0;1.0;2
187.59983;48.0;0.0;1.0;2
188.88373;48.25;0.0;1.0;2
190.16923;48.5;0.0;1.0;2
191.45527;48.75;0.0;1.0;2
192.74072;49.0;0.0;1.0;2
194.02732;49.25;0.0;1.0;2
195.31354;49.5;0.0;1.0;2
196.59608;49.75;0.0;1.0;2
197.87824;50.0;0.0;1.0;2
199.16401;50.25;0.0;1.0;2
200.44764;50.5;0.0;1.0;2
201.73136;50.75;0.0;1.0;2
203.01783;51.0;0.0;1.0;2
204.30347;51.25;0.0;1.0;2
205.58928;51.5;0.0;1.0;2
206.87537;51.75;0.0;1.0;2
208.15991;52.0;0.0;1.0;2
209.44345;52.25;0.0;1.0;2
210.72681;52.5;0.0;1.0;2
212.01088;52.75;0.0;1.0;2
213.2936;53.0;0.0;1.0;2
214.5738;53.25;0.0;1.0;2
215.85693;53.5;0.0;1.0;2
217.1376;53.75;0.0;1.0;2
218.41693;54.0;0.0;1.0;2
219.69612;54.25;0.0;1.0;2
220.97422;54.5;0.0;1.0;2
222.25371;54.75;0.0;1.0;2
223.53235;55.0;0.0;1.0;2
224.81021;55.25;0.0;1.0;2
226.09061;55.5;0.0;1.0;2
227.36843;55.75;0.0;1.0;2
228.64768;56.0;0.0;1.0;2
229.92791;56.25;0.0;1.0;2
231.20642;56.5;0.0;1.0;2
232.48561;56.75;0.0;1.0;2
233.76529;57.0;0.0;1.0;2
235.04474;57.25;0.0;1.0;2
236.32303;57.5;0.0;1.0;2
237.60062;57.75;0.0;1.0;2
238.87774;58.0;0.0;1.0;2
240.15528;58.25;0.0;1.0;2
241.43348;58.5;0.0;1.0;2
242.71028;58.75;0.0;1.0;2
243.98549;59.0;0.0;1.0;2
245.26213;59.25;0.0;1.0;2
246.53866;59.5;0.0;1.0;2
247.81596;59.75;0.0;1.0;2
249.09604;60.0;0.0;1.0;2
250.37415;60.25;0.0;1.0;2
251.65413;60.5;0.0;1.0;2
252.93088;60.75;5.0e-324;1.0;2
254.20527;61.0;1.53e-322;1.0;2
255.48188;61.25;1.361e-320;1.0;2
256.75935;61.5;1.20561e-318;1.0;2
258.03566;61.75;1.04926574e-316;1.0;2
259.31061;62.0;8.96533782e-315;1.0;2
260.5913;62.25;7.70862496837e-313;1.0;2
261.86723;62.5;6.4305744246025e-311;1.0;2
263.14207;62.75;5.271719593665816e-309;1.0;2
264.4204;63.0;4.314623878318651e-307;1.0;2
265.69965;63.25;3.494177250907233e-305;1.0;2
266.97776;63.5;2.7802680756412904e-303;1.0;2
268.25613;63.75;2.1840185903919277e-301;1.0;2
269.53536;64.0;1.6972099374720645e-299;1.0;2
270.812;64.25;1.2895493696435724e-297;1.0;2
272.08608;64.5;9.581725200426018e-296;1.0;2
273.35924;64.75;7.001408330229963e-294;1.0;2
274.63184;65.0;5.037329521361039e-292;1.0;2
275.90614;65.25;3.595658956073124e-290;1.0;2
277.18125;65.5;2.5386786355536715e-288;1.0;2
278.45575;65.75;1.7645247850459177e-286;1.0;2
279.72908;66.0;1.2051514919014123e-284;1.0;2
281.00597;66.25;8.215744821748052e-283;1.0;2
282.28424;66.5;5.549817621996311e-281;1.0;2
283.55969;66.75;3.663830766806186e-279;1.0;2
284.83607;67.0;2.3932070013242476e-277;1.0;2
286.11123;67.25;1.5358823817241684e-275;1.0;2
287.38776;67.5;9.766488359027958e-274;1.0;2
288.66564;67.75;6.152823436807504e-272;1.0;2
289.93998;68.0;3.780035378507374e-270;1.0;2
291.21275;68.25;2.279308066915013e-268;1.0;2
292.48485;68.5;1.352914742289844e-266;1.0;2
293.75679;68.75;7.917988190002288e-265;1.0;2
295.03095;69.0;4.6039322871878774e-263;1.0;2
296.30732;69.25;2.659303711817069e-261;1.0;2
297.58201;69.5;1.5071595599052945e-259;1.0;2
298.8559;69.75;8.40486185789631e-258;1.0;2
300.12904;70.0;4.6127649663753895e-256;1.0;2
301.40185;70.25;2.4947832587232394e-254;1.0;2
302.67501;70.5;1.3325110494145765e-252;1.0;2
303.94703;70.75;6.996147171132188e-251;1.0;2
305.21803;71.0;3.6122224130369533e-249;1.0;2
306.48649;71.25;1.8255498937729854e-247;1.0;2
307.75531;71.5;9.112270912255736e-246;1.0;2
309.02802;71.75;4.5411765070164696e-244;1.0;2
310.29853;72.0;2.2176060176425352e-242;1.0;2
311.56769;72.25;1.0639693458044937e-240;1.0;2
312.83753;72.5;5.0465666269989996e-239;1.0;2
314.10683;72.75;2.3576200906313685e-237;1.0;2
315.37299;73.0;1.0763868207727886e-235;1.0;2
316.64198;73.25;4.889972256431291e-234;1.0;2
317.91197;73.5;2.198220677202933e-232;1.0;2
319.1809;73.75;9.718127328910003e-231;1.0;2
320.44907;74.0;4.229041516953359e-229;1.0;2
321.7193;74.25;1.8267714010062054e-227;1.0;2
322.98787;74.5;7.74670489681754e-226;1.0;2
324.25798;74.75;3.255715503906657e-224;1.0;2
325.52625;75.0;1.3426229835384557e-222;1.0;2
326.7946;75.25;5.463833895280286e-221;1.0;2
328.06304;75.5;2.194260525554771e-219;1.0;2
329.33185;75.75;8.703161026016136e-218;1.0;2
330.59915;76.0;3.390810691110436e-216;1.0;2
331.86755;76.25;1.3075144550714643e-214;1.0;2
333.13933;76.5;5.0225693150857406e-213;1.0;2
334.40904;76.75;1.8920941517482276e-211;1.0;2
335.67245;77.0;6.90723968302193e-210;1.0;2
336.93544;77.25;2.4850157342607555e-208;1.0;2
338.20055;77.5;8.874301156744459e-207;1.0;2
339.46693;77.75;3.137999257777753e-205;1.0;2
340.73428;78.0;1.0977483970197802e-203;1.0;2
342.00115;78.25;3.7836795127451385e-202;1.0;2
343.26709;78.5;1.2833676968599875e-200;1.0;2
344.53291;78.75;4.293382683267863e-199;1.0;2
345.80069;79.0;1.424793961321311e-197;1.0;2
347.06785;79.25;4.6569759445917e-196;1.0;2
348.3319;79.5;1.489036985275169e-194;1.0;2
349.59639;79.75;4.7032834163162835e-193;1.0;2
350.86188;80.0;1.4697555320967295e-191;1.0;2
352.1271;80.25;4.528268014519965e-190;1.0;2
353.39172;80.5;1.3742949307287906e-188;1.0;2
354.65781;80.75;4.131508083760859e-187;1.0;2
355.92307;81.0;1.2227246555371048e-185;1.0;2
357.18959;81.25;3.582344658547024e-184;1.0;2
358.45673;81.5;1.0372189726449706e-182;1.0;2
359.7225;81.75;2.9522121669384964e-181;1.0;2
360.98529;82.0;8.225816941738325e-180;1.0;2
362.2481;82.25;2.261612978062468e-178;1.0;2
363.51337;82.5;6.174887681334479e-177;1.0;2
364.77634;82.75;1.6535113187192492e-175;1.0;2
366.03935;83.0;4.369317374169156e-174;1.0;2
367.30312;83.25;1.1414409046488663e-172;1.0;2
368.56488;83.5;2.9270448827814996e-171;1.0;2
369.82594;83.75;7.393038981161932e-170;1.0;2
371.08644;84.0;1.8399187986013778e-168;1.0;2
372.3491;84.25;4.543156143876785e-167;1.0;2
373.6113;84.5;1.1056018193513886e-165;1.0;2
374.87039;84.75;2.6341233347816047e-164;1.0;2
376.13427;85.0;6.26755562967304e-163;1.0;2
377.3972;85.25;1.4679363122580926e-161;1.0;2
378.65996;85.5;3.390914032199952e-160;1.0;2
379.92084;85.75;7.692977811364404e-159;1.0;2
381.17904;86.0;1.7108484755963663e-157;1.0;2
382.43822;86.25;3.763555675129067e-156;1.0;2
383.69957;86.5;8.212999685265121e-155;1.0;2
384.95855;86.75;1.7583453176030132e-153;1.0;2
386.2178;87.0;3.7171500569955176e-152;1.0;2
387.47842;87.25;7.779752962122477e-151;1.0;2
388.73801;87.5;1.6027082708341847e-149;1.0;2
389.99809;87.75;3.2618602798929e-148;1.0;2
391.25439;88.0;6.492121372873376e-147;1.0;2
392.51012;88.25;1.2734066899348433e-145;1.0;2
393.77304;88.5;2.506969231236251e-144;1.0;2
395.0354;88.75;4.86345288847233e-143;1.0;2
396.29712;89.0;9.295674961617232e-142;1.0;2
397.55643;89.25;1.7433363008742742e-140;1.0;2
398.81709;89.5;3.2363384145823153e-139;1.0;2
400.07888;89.75;5.943752205740279e-138;1.0;2
401.33978;90.0;1.0749203148602875e-136;1.0;2
402.59868;90.25;1.9094739404466332e-135;1.0;2
403.85839;90.5;3.3532844333334357e-134;1.0;2
405.11936;90.75;5.827423272085705e-133;1.0;2
406.37907;91.0;9.964468637370871e-132;1.0;2
407.63825;91.25;1.6793065405195128e-130;1.0;2
408.90137;91.5;2.8173134384382938e-129;1.0;2
410.15997;91.75;4.617118233469525e-128;1.0;2
411.41797;92.0;7.456851774673715e-127;1.0;2
412.67616;92.25;1.1889134736072647e-125;1.0;2
413.93518;92.5;1.8739582490690506e-124;1.0;2
415.19164;92.75;2.8984896317774307e-123;1.0;2
416.4495;93.0;4.43754156766627e-122;1.0;2
417.70611;93.25;6.686124949337467e-121;1.0;2
418.9638;93.5;9.96445118549039e-120;1.0;2
420.22125;93.75;1.4646772549392302e-118;1.0;2
421.47783;94.0;2.1206204947484034e-117;1.0;2
422.7334;94.25;3.023430821361406e-116;1.0;2
423.98984;94.5;4.261692560738789e-115;1.0;2
425.24798;94.75;5.949090955112928e-114;1.0;2
426.50623;95.0;8.196835351974693e-113;1.0;2
427.76242;95.25;1.1097308541432337e-111;1.0;2
429.01907;95.5;1.4840412250190653e-110;1.0;2
430.27473;95.75;1.9544981099448394e-109;1.0;2
431.53449;96.0;2.5615483502451985e-108;1.0;2
432.79547;96.25;3.320905718099856e-107;1.0;2
434.05343;96.5;4.222484124797488e-106;1.0;2
435.31265;96.75;5.311367559210675e-105;1.0;2
436.57329;97.0;6.611390398955665e-104;1.0;2
437.83529;97.25;8.142468253150645e-103;1.0;2
439.09275;97.5;9.806635695391926e-102;1.0;2
440.3477;97.75;1.159786294218544e-100;1.0;2
441.60436;98.0;1.35813532030979e-99;1.0;2
442.85881;98.25;1.5627353272399272e-98;1.0;2
444.11734;98.5;1.788594955617999e-97;1.0;2
445.37682;98.75;2.0237428458655476e-96;1.0;2
446.63769;99.0;2.26551724808569e-95;1.0;2
447.8979;99.25;2.4994103316635466e-94;1.0;2
449.15915;99.5;2.7262759473015397e-93;1.0;2
450.41896;99.75;2.9263508116719068e-92;1.0;2
451.67637;100.0;3.0856615392701646e-91;1.0;2
452.93349;100.25;3.2090073040267427e-90;1.0;2
454.18906;100.5;3.283877429526244e-89;1.0;2
455.4418;100.75;3.299114504330108e-88;1.0;2
456.69625;101.0;3.281263311953757e-87;1.0;2
457.9502;101.25;3.217748855785458e-86;1.0;2
459.20187;101.5;3.101288505001731e-85;1.0;2
460.45538;101.75;2.959736695524317e-84;1.0;2
461.71293;102.0;2.8077859093749023e-83;1.0;2
462.96792;102.25;2.6165954090291764e-82;1.0;2
464.22181;102.5;2.401727280282123e-81;1.0;2
465.4741;102.75;2.169501396393964e-80;1.0;2
466.72711;103.0;1.9365206097537177e-79;1.0;2
467.97989;103.25;1.7052424451325517e-78;1.0;2
469.23256;103.5;1.481647157494812e-77;1.0;2
470.48607;103.75;1.272345862700453e-76;1.0;2
471.73886;104.0;1.0769716884468076e-75;1.0;2
472.99183;104.25;8.99937173748669e-75;1.0;2
474.24319;104.5;7.40153005584146e-74;1.0;2
475.4947;104.75;6.009374981851163e-73;1.0;2
476.74682;105.0;4.820195756495463e-72;1.0;2
477.9978;105.25;3.808618419739243e-71;1.0;2
479.24884;105.5;2.970340104135173e-70;1.0;2
480.50127;105.75;2.291496702572753e-69;1.0;2
481.75305;106.0;1.7428350470216685e-68;1.0;2
483.00552;106.25;1.3096651910384582e-67;1.0;2
484.25633;106.5;9.687114343452884e-67;1.0;2
485.50699;106.75;7.070012969357703e-66;1.0;2
486.76037;107.0;5.114473867138798e-65;1.0;2
488.01307;107.25;3.647468088583083e-64;1.0;2
489.26592;107.5;2.5677973813974257e-63;1.0;2
490.51994;107.75;1.7872681280702594e-62;1.0;2
491.77211;108.0;1.2242039416921857e-61;1.0;2
493.02381;108.25;8.269701051888859e-61;1.0;2
494.27758;108.5;5.53057631681445e-60;1.0;2
495.53053;108.75;3.64573111226501e-59;1.0;2
496.78162;109.0;2.3652175437983787e-58;1.0;2
498.03446;109.25;1.518356583939335e-57;1.0;2
499.28728;109.5;9.619223348279637e-57;1.0;2
500.54115;109.75;6.023480289468292e-56;1.0;2
501.7957;110.0;3.72605507461884e-55;1.0;2
503.04837;110.25;2.2684993243972575e-54;1.0;2
504.30081;110.5;1.3625844531746414e-53;1.0;2
505.55352;110.75;8.080424270685414e-53;1.0;2
506.80422;111.0;4.7158039758557714e-52;1.0;2
508.05466;111.25;2.7152865945933765e-51;1.0;2
509.30698;111.5;1.547048675970956e-50;1.0;2
510.56153;111.75;8.725768719416622e-50;1.0;2
511.79767;112.0;4.736579009524476e-49;1.0;2
513.03393;112.25;2.5387752451234576e-48;1.0;2
514.31439;112.5;1.4255343990487137e-47;1.0;2
515.60267;112.75;7.977629306494443e-47;1.0;2
516.89114;113.0;4.403792681184618e-46;1.0;2
518.17694;113.25;2.3889513357727617e-45;1.0;2
519.45943;113.5;1.272599307776719e-44;1.0;2
520.74009;113.75;6.670439387321424e-44;1.0;2
522.02135;114.0;3.4511938546040723e-43;1.0;2
523.31841;114.25;1.796756582291626e-42;1.0;2
524.65846;114.5;9.73451583131545e-42;1.0;2
526.02518;114.75;5.370307588907659e-41;1.0;2
527.4373;115.0;3.0843717933547885e-40;1.0;2
528.91427;115.25;1.885463074581769e-39;1.0;2
530.34023;115.5;1.064062654411228e-38;1.0;2
531.69136;115.75;5.39803895605075e-38;1.0;2
532.99981;116.0;2.563785089375086e-37;1.0;2
534.27673;116.25;1.1566519681851756e-36;1.0;2
535.53155;116.5;5.01657032187882e-36;1.0;2
536.76971;116.75;2.1063139766457958e-35;1.0;2
537.99608;117.0;8.613806747034246e-35;1.0;2
539.21808;117.25;3.4612455868895368e-34;1.0;2
540.43685;117.5;1.3685141827567056e-33;1.0;2
541.65391;117.75;5.333635197434856e-33;1.0;2
542.87079;118.0;2.0526253926434924e-32;1.0;2
544.08577;118.25;7.78565283863774e-32;1.0;2
545.2994;118.5;2.9124804515412474e-31;1.0;2
546.51408;118.75;1.0773298903416116e-30;1.0;2
547.73081;119.0;3.944565633800263e-30;1.0;2
548.94731;119.25;1.426087374899797e-29;1.0;2
550.16303;119.5;5.08796279229192e-29;1.0;2
551.38091;119.75;1.796880732872737e-28;1.0;2
552.60092;120.0;6.281017948369138e-28;1.0;2
553.823;120.25;2.1728088268045835e-27;1.0;2
555.04616;120.5;7.43080756492772e-27;1.0;2
556.2706;120.75;2.512725540581968e-26;1.0;2
557.49705;121.0;8.407019339205585e-26;1.0;2
558.72281;121.25;2.7756421584375336e-25;1.0;2
559.94718;121.5;9.037057702184453e-25;1.0;2
561.17195;121.75;2.9066244472292464e-24;1.0;2
562.39775;122.0;9.240606393468956e-24;1.0;2
563.62401;122.25;2.902138532293541e-23;1.0;2
564.8499;122.5;8.997149000892214e-23;1.0;2
566.07719;122.75;2.7578038290323943e-22;1.0;2
567.30459;123.0;8.347800542208818e-22;1.0;2
568.53556;123.25;2.503007847134809e-21;1.0;2
569.76588;123.5;7.405924896478358e-21;1.0;2
570.99541;123.75;2.1621181482696542e-20;1.0;2
572.22268;124.0;6.220521109250639e-20;1.0;2
573.45063;124.25;1.768200027578377e-19;1.0;2
574.68457;124.5;4.987815464863317e-19;1.0;2
575.91688;124.75;1.3872448159445022e-18;1.0;2
577.14862;125.0;3.807645883444016e-18;1.0;2
578.38872;125.25;1.0388364940755712e-17;1.0;2
579.63101;125.5;2.8027533025434066e-17;1.0;2
580.8682;125.75;7.434639229595395e-17;1.0;2
582.1069;126.0;1.949217062860987e-16;1.0;2
583.34579;126.25;5.045778716924733e-16;1.0;2
584.58099;126.5;1.2858606895285693e-15;1.0;2
585.81596;126.75;3.2346097310726074e-15;1.0;2
587.05229;127.0;8.041189045642676e-15;1.0;2
588.2876;127.25;1.9720840358148127e-14;1.0;2
589.52354;127.5;4.7770562476685554e-14;1.0;2
590.7589;127.75;1.1419539111234759e-13;1.0;2
591.99843;128.0;2.70284469280844e-13;1.0;2
593.23967;128.25;6.322596534310781e-13;1.0;2
594.48051;128.5;1.4596052773818768e-12;1.0;2
595.72253;128.75;3.3288813443968003e-12;1.0;2
596.96414;129.0;7.492392644784157e-12;1.0;2
598.20708;129.25;1.6660558698621255e-11;1.0;2
599.45067;129.5;3.6584917067563795e-11;1.0;2
600.69309;129.75;7.924313602637278e-11;1.0;2
601.93552;130.0;1.6943182188090782e-10;1.0;2
603.17808;130.25;3.5762920653305675e-10;1.0;2
604.42145;130.5;7.454985625500226e-10;1.0;2
605.66623;130.75;1.5352366052841291e-9;1.0;2
606.90861;131.0;3.116484548462454e-9;1.0;2
608.15011;131.25;6.241863876010201e-9;1.0;2
609.39333;131.5;1.2352341236704222e-8;1.0;2
610.63595;131.75;2.4121768485869485e-8;1.0;2
611.87783;132.0;4.648044168598055e-8;1.0;2
613.12313;132.25;8.856631513698245e-8;1.0;2
614.36584;132.5;1.6635933521629366e-7;1.0;2
615.6071;132.75;3.0823692832744646e-7;1.0;2
616.8482;133.0;5.637289536805693e-7;1.0;2
618.08904;133.25;1.0176206732975336e-6;1.0;2
619.3303;133.5;1.8137227341952049e-6;1.0;2
620.57247;133.75;3.1923853950304375e-6;1.0;2
621.81521;134.0;5.548069756249532e-6;1.0;2
623.05379;134.25;9.500828864005508e-6;1.0;2
624.29356;134.5;1.6069535525882006e-5;1.0;2
625.534;134.75;2.6838550423894617e-5;1.0;2
626.77557;135.0;4.4268935680668156e-5;1.0;2
628.01476;135.25;7.20140849061721e-5;1.0;2
629.25352;135.5;0.00011562872627209273;1.0;2
630.49168;135.75;0.00018324102956014242;1.0;2
631.72643;136.0;0.0002863266202994218;1.0;2
632.96171;136.25;0.00044179495432068326;1.0;2
634.19639;136.5;0.0006728650395303607;1.0;2
635.43054;136.75;0.0010115826093079234;1.0;2
636.6665;137.0;0.0015023392560362721;1.0;2
637.90129;137.25;0.002201960277388974;1.0;2
639.13785;137.5;0.0031879906056843255;1.0;2
640.37426;137.75;0.004556487595923258;1.0;2
641.61084;138.0;0.006429674218840773;1.0;2
642.84821;138.25;0.008959047788068651;1.0;2
644.08657;138.5;0.01232707632929426;1.0;2
645.32256;138.75;0.01673466218247818;1.0;2
646.55795;139.0;0.022425526627924262;1.0;2
